region,bygnType,statistikkvariabel,aar,value,k_kode,kommune_nr,fylkesnr,fylke
Skien,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2022,140,K-4003,4003,40,Telemark
Skien,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2023,157,K-4003,4003,40,Telemark
Skien,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2024,157,K-4003,4003,40,Telemark
Skien,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2025,157,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2006,696,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2007,697,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2008,797,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2009,821,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2010,858,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2011,884,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2012,889,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2013,901,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2014,911,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2015,892,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2016,858,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2017,904,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2018,913,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2019,917,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2020,909,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2021,902,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2022,873,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2023,863,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2024,858,K-4003,4003,40,Telemark
Skien,Andre bygningstyper,Boliger (bebodde og ubebodde),2025,863,K-4003,4003,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2006,4472,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2007,4461,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2008,4426,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2009,4445,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2010,4461,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2011,4462,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2012,4457,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2013,4459,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2014,4466,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2015,4478,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2016,4495,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2017,4504,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2018,4511,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2019,4512,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2020,4746,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2021,4755,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2022,4772,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2023,4776,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2024,4787,K-4005,4005,40,Telemark
Notodden,Enebolig,Boliger (bebodde og ubebodde),2025,4778,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2006,575,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2007,675,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2008,664,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2009,652,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2010,652,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2011,650,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2012,654,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2013,649,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2014,648,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2015,638,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2016,627,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2017,623,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2018,631,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2019,627,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2020,629,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2021,627,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2022,607,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2023,609,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2024,607,K-4005,4005,40,Telemark
Notodden,Tomannsbolig,Boliger (bebodde og ubebodde),2025,605,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2006,479,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2007,502,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2008,505,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2009,515,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2010,517,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2011,520,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2012,527,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2013,524,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2014,532,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2015,546,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2016,555,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2017,565,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2018,577,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2019,592,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2020,597,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2021,616,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2022,628,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2023,629,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2024,635,K-4005,4005,40,Telemark
Notodden,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2025,635,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2006,388,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2007,366,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2008,383,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2009,383,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2010,383,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2011,411,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2012,411,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2013,423,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2014,425,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2015,421,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2016,421,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2017,421,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2018,437,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2019,437,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2020,431,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2021,431,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2022,428,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2023,433,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2024,438,K-4005,4005,40,Telemark
Notodden,Boligblokk,Boliger (bebodde og ubebodde),2025,439,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2006,273,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2007,290,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2008,290,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2009,290,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2010,292,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2011,289,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2012,293,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2013,293,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2014,294,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2015,294,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2016,295,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2017,297,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2018,292,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2019,346,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2020,391,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2021,390,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2022,395,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2023,395,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2024,395,K-4005,4005,40,Telemark
Notodden,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2025,386,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2006,335,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2007,365,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2008,364,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2009,369,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2010,367,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2011,378,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2012,391,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2013,381,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2014,380,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2015,393,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2016,415,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2017,430,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2018,429,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2019,437,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2020,440,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2021,439,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2022,463,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2023,447,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2024,504,K-4005,4005,40,Telemark
Notodden,Andre bygningstyper,Boliger (bebodde og ubebodde),2025,515,K-4005,4005,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2006,846,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2007,851,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2008,854,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2009,872,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2010,884,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2011,890,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2012,894,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2013,896,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2014,897,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2015,899,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2016,901,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2017,909,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2018,913,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2019,921,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2020,928,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2021,930,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2022,934,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2023,955,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2024,954,K-4010,4010,40,Telemark
Siljan,Enebolig,Boliger (bebodde og ubebodde),2025,959,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2006,51,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2007,51,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2008,49,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2009,57,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2010,57,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2011,57,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2012,61,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2013,59,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2014,53,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2015,53,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2016,53,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2017,53,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2018,53,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2019,53,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2020,51,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2021,51,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2022,59,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2023,63,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2024,63,K-4010,4010,40,Telemark
Siljan,Tomannsbolig,Boliger (bebodde og ubebodde),2025,63,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2006,57,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2007,66,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2008,66,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2009,60,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2010,60,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2011,60,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2012,61,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2013,55,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2014,52,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2015,52,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2016,52,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2017,52,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2018,52,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2019,56,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2020,59,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2021,62,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2022,62,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2023,56,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2024,56,K-4010,4010,40,Telemark
Siljan,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2025,56,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2006,6,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2007,6,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2008,6,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2009,14,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2010,16,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2011,16,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2012,14,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2013,20,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2014,20,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2015,20,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2016,34,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2017,34,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2018,34,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2019,34,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2020,34,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2021,34,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2022,34,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2023,34,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2024,34,K-4010,4010,40,Telemark
Siljan,Boligblokk,Boliger (bebodde og ubebodde),2025,34,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2006,0,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2007,0,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2008,0,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2009,0,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2010,0,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2011,0,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2012,0,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2013,0,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2014,0,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2015,0,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2016,0,K-4010,4010,40,Telemark
Siljan,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2017,0,K-4010,4010,40,Telemark
